,Base_Demand_MW,No_Solar_MW,Low_Solar_MW,Medium_Solar_MW,High_Solar_MW,Net_Load_No_Solar_MW,Net_Load_Low_Solar_MW,Net_Load_Medium_Solar_MW,Net_Load_High_Solar_MW
2023-11-12 12:00:00,837.6258039147137,0.0,0.8378615050892833,2.51358451526785,5.0271690305357,837.6258039147137,836.7879424096244,835.1122193994458,832.5986348841781
2023-11-12 13:00:00,785.4634414480365,0.0,0.8093120666191683,2.427936199857505,4.85587239971501,785.4634414480365,784.6541293814173,783.035505248179,780.6075690483215
2023-11-12 14:00:00,773.4330957568701,0.0,0.725609348260384,2.176828044781152,4.353656089562304,773.4330957568701,772.7074864086097,771.256267712089,769.0794396673078
2023-11-12 15:00:00,736.179974024231,0.0,0.5924575519437992,1.7773726558313976,3.554745311662795,736.179974024231,735.5875164722872,734.4026013683996,732.6252287125682
2023-11-12 16:00:00,759.1519655418984,0.0,0.4189307525446415,1.2567922576339245,2.513584515267849,759.1519655418984,758.7330347893538,757.8951732842645,756.6383810266306
2023-11-12 17:00:00,787.182620977086,0.0,0.21685451467536934,0.650563544026108,1.301127088052216,787.182620977086,786.9657664624107,786.5320574330599,785.8814938890338
2023-11-12 18:00:00,743.6439600577121,0.0,1.0260844103363746e-16,3.0782532310091235e-16,6.156506462018247e-16,743.6439600577121,743.6439600577121,743.6439600577121,743.6439600577121
2023-11-12 19:00:00,681.5080606325066,0.0,0.0,0.0,0.0,681.5080606325066,681.5080606325066,681.5080606325066,681.5080606325066
2023-11-12 20:00:00,674.9954468293686,0.0,0.0,0.0,0.0,674.9954468293686,674.9954468293686,674.9954468293686,674.9954468293686
2023-11-12 21:00:00,677.7644741931326,0.0,0.0,0.0,0.0,677.7644741931326,677.7644741931326,677.7644741931326,677.7644741931326
2023-11-12 22:00:00,616.7061898273215,0.0,0.0,0.0,0.0,616.7061898273215,616.7061898273215,616.7061898273215,616.7061898273215
2023-11-12 23:00:00,695.6433464607446,0.0,0.0,0.0,0.0,695.6433464607446,695.6433464607446,695.6433464607446,695.6433464607446
2023-11-13 00:00:00,678.1625801011385,0.0,0.0,0.0,0.0,678.1625801011385,678.1625801011385,678.1625801011385,678.1625801011385
2023-11-13 01:00:00,730.4158949542676,0.0,0.0,0.0,0.0,730.4158949542676,730.4158949542676,730.4158949542676,730.4158949542676
2023-11-13 02:00:00,746.7562597230383,0.0,0.0,0.0,0.0,746.7562597230383,746.7562597230383,746.7562597230383,746.7562597230383
2023-11-13 03:00:00,784.5971917857769,0.0,0.0,0.0,0.0,784.5971917857769,784.5971917857769,784.5971917857769,784.5971917857769
2023-11-13 04:00:00,774.937762034186,0.0,0.0,0.0,0.0,774.937762034186,774.937762034186,774.937762034186,774.937762034186
2023-11-13 05:00:00,830.4989107698535,0.0,0.0,0.0,0.0,830.4989107698535,830.4989107698535,830.4989107698535,830.4989107698535
2023-11-13 06:00:00,835.4785799536095,0.0,0.0,0.0,0.0,835.4785799536095,835.4785799536095,835.4785799536095,835.4785799536095
2023-11-13 07:00:00,886.051454354668,0.0,0.20859858113527685,0.6257957434058306,1.251591486811661,886.051454354668,885.8428557735327,885.4256586112622,884.7998628678563
2023-11-13 08:00:00,857.7969563294857,0.0,0.4029815136916391,1.2089445410749171,2.4178890821498342,857.7969563294857,857.3939748157941,856.5880117884108,855.3790672473359
2023-11-13 09:00:00,953.2378446131747,0.0,0.5699019220483551,1.7097057661450654,3.419411532290131,953.2378446131747,952.6679426911264,951.5281388470297,949.8184330808846
2023-11-13 10:00:00,923.1822843271201,0.0,0.6979844562249322,2.0939533686747964,4.187906737349593,923.1822843271201,922.4842998708951,921.0883309584453,918.9943775897705
2023-11-13 11:00:00,931.6058030877716,0.0,0.7785005031836321,2.335501509550896,4.671003019101792,931.6058030877716,930.827302584588,929.2703015782207,926.9348000686698
2023-11-13 12:00:00,936.6918058727631,0.0,0.8059630273832783,2.4178890821498347,4.835778164299669,936.6918058727631,935.8858428453798,934.2739167906133,931.8560277084634
2023-11-13 13:00:00,955.9775383365497,0.0,0.7785005031836321,2.335501509550896,4.671003019101792,955.9775383365497,955.1990378333661,953.6420368269988,951.3065353174479
2023-11-13 14:00:00,894.213753813875,0.0,0.6979844562249322,2.0939533686747964,4.187906737349593,894.213753813875,893.51576935765,892.1198004452002,890.0258470765253
2023-11-13 15:00:00,929.9794350099656,0.0,0.5699019220483552,1.7097057661450656,3.4194115322901313,929.9794350099656,929.4095330879173,928.2697292438206,926.5600234776755
2023-11-13 16:00:00,852.2546605439777,0.0,0.4029815136916391,1.2089445410749171,2.4178890821498342,852.2546605439777,851.851679030286,851.0457160029027,849.8367714618279
2023-11-13 17:00:00,871.9760025442064,0.0,0.20859858113527707,0.6257957434058312,1.2515914868116624,871.9760025442064,871.767403963071,871.3502068008006,870.7244110573947
2023-11-13 18:00:00,899.9341856657898,0.0,9.870200417160422e-17,2.9610601251481266e-16,5.922120250296253e-16,899.9341856657898,899.9341856657898,899.9341856657898,899.9341856657898
2023-11-13 19:00:00,810.3150687479434,0.0,0.0,0.0,0.0,810.3150687479434,810.3150687479434,810.3150687479434,810.3150687479434
2023-11-13 20:00:00,789.5261726497007,0.0,0.0,0.0,0.0,789.5261726497007,789.5261726497007,789.5261726497007,789.5261726497007
2023-11-13 21:00:00,775.4788449186755,0.0,0.0,0.0,0.0,775.4788449186755,775.4788449186755,775.4788449186755,775.4788449186755
2023-11-13 22:00:00,735.0605910988803,0.0,0.0,0.0,0.0,735.0605910988803,735.0605910988803,735.0605910988803,735.0605910988803
2023-11-13 23:00:00,747.7944044914409,0.0,0.0,0.0,0.0,747.7944044914409,747.7944044914409,747.7944044914409,747.7944044914409
2023-11-14 00:00:00,780.6784375233674,0.0,0.0,0.0,0.0,780.6784375233674,780.6784375233674,780.6784375233674,780.6784375233674
2023-11-14 01:00:00,753.692400100358,0.0,0.0,0.0,0.0,753.692400100358,753.692400100358,753.692400100358,753.692400100358
2023-11-14 02:00:00,762.4839098339532,0.0,0.0,0.0,0.0,762.4839098339532,762.4839098339532,762.4839098339532,762.4839098339532
2023-11-14 03:00:00,816.0129482936633,0.0,0.0,0.0,0.0,816.0129482936633,816.0129482936633,816.0129482936633,816.0129482936633
2023-11-14 04:00:00,777.7714552591993,0.0,0.0,0.0,0.0,777.7714552591993,777.7714552591993,777.7714552591993,777.7714552591993
2023-11-14 05:00:00,866.2877003655819,0.0,0.0,0.0,0.0,866.2877003655819,866.2877003655819,866.2877003655819,866.2877003655819
2023-11-14 06:00:00,851.3724763868497,0.0,0.0,0.0,0.0,851.3724763868497,851.3724763868497,851.3724763868497,851.3724763868497
2023-11-14 07:00:00,853.2856305243913,0.0,0.2004725695057585,0.6014177085172755,1.202835417034551,853.2856305243913,853.0851579548855,852.684212815874,852.0827951073568
2023-11-14 08:00:00,906.474377736511,0.0,0.3872832646962849,1.1618497940888546,2.323699588177709,906.474377736511,906.0870944718147,905.3125279424221,904.1506781483332
2023-11-14 09:00:00,948.0392745875192,0.0,0.5477012454136154,1.6431037362408463,3.2862074724816925,948.0392745875192,947.4915733421057,946.3961708512784,944.7530671150375
2023-11-14 10:00:00,934.9911739656682,0.0,0.6707942913751117,2.012382874125335,4.02476574825067,934.9911739656682,934.320379674293,932.9787910915428,930.9664082174176
2023-11-14 11:00:00,925.0617270236046,0.0,0.748173814919374,2.244521444758122,4.489042889516244,925.0617270236046,924.3135532086852,922.8172055788465,920.5726841340884
2023-11-14 12:00:00,929.3450306830496,0.0,0.7745665293925699,2.3236995881777096,4.647399176355419,929.3450306830496,928.570464153657,927.0213310948718,924.6976315066942
2023-11-14 13:00:00,957.1449889365372,0.0,0.748173814919374,2.244521444758122,4.489042889516244,957.1449889365372,956.3968151216178,954.9004674917791,952.655946047021
2023-11-14 14:00:00,929.7024782364592,0.0,0.6707942913751117,2.012382874125335,4.02476574825067,929.7024782364592,929.0316839450841,927.6900953623339,925.6777124882086
2023-11-14 15:00:00,878.9541042659289,0.0,0.5477012454136155,1.6431037362408465,3.286207472481693,878.9541042659289,878.4064030205153,877.311000529688,875.6678967934472
2023-11-14 16:00:00,934.4945244856522,0.0,0.3872832646962849,1.1618497940888546,2.323699588177709,934.4945244856522,934.1072412209559,933.3326746915633,932.1708248974744
2023-11-14 17:00:00,912.6917509309927,0.0,0.20047256950575876,0.6014177085172763,1.2028354170345525,912.6917509309927,912.4912783614869,912.0903332224755,911.4889155139582
2023-11-14 18:00:00,871.8636279073222,0.0,9.485704209472851e-17,2.8457112628418554e-16,5.691422525683711e-16,871.8636279073222,871.8636279073222,871.8636279073222,871.8636279073222
2023-11-14 19:00:00,790.0887272413058,0.0,0.0,0.0,0.0,790.0887272413058,790.0887272413058,790.0887272413058,790.0887272413058
2023-11-14 20:00:00,820.6534897578149,0.0,0.0,0.0,0.0,820.6534897578149,820.6534897578149,820.6534897578149,820.6534897578149
2023-11-14 21:00:00,789.3853994097938,0.0,0.0,0.0,0.0,789.3853994097938,789.3853994097938,789.3853994097938,789.3853994097938
2023-11-14 22:00:00,765.7566070517031,0.0,0.0,0.0,0.0,765.7566070517031,765.7566070517031,765.7566070517031,765.7566070517031
2023-11-14 23:00:00,788.1946016088682,0.0,0.0,0.0,0.0,788.1946016088682,788.1946016088682,788.1946016088682,788.1946016088682
2023-11-15 00:00:00,774.4143661203791,0.0,0.0,0.0,0.0,774.4143661203791,774.4143661203791,774.4143661203791,774.4143661203791
2023-11-15 01:00:00,766.5142653140005,0.0,0.0,0.0,0.0,766.5142653140005,766.5142653140005,766.5142653140005,766.5142653140005
2023-11-15 02:00:00,803.3250820929412,0.0,0.0,0.0,0.0,803.3250820929412,803.3250820929412,803.3250820929412,803.3250820929412
2023-11-15 03:00:00,747.6594335797753,0.0,0.0,0.0,0.0,747.6594335797753,747.6594335797753,747.6594335797753,747.6594335797753
2023-11-15 04:00:00,785.1817447547658,0.0,0.0,0.0,0.0,785.1817447547658,785.1817447547658,785.1817447547658,785.1817447547658
2023-11-15 05:00:00,792.5642357106692,0.0,0.0,0.0,0.0,792.5642357106692,792.5642357106692,792.5642357106692,792.5642357106692
2023-11-15 06:00:00,802.595349141547,0.0,0.0,0.0,0.0,802.595349141547,802.595349141547,802.595349141547,802.595349141547
2023-11-15 07:00:00,897.7897302493276,0.0,0.19247888769943455,0.5774366630983037,1.1548733261966073,897.7897302493276,897.5972513616282,897.2122935862293,896.634856923131
2023-11-15 08:00:00,920.073985146534,0.0,0.37184065728855414,1.1155219718656624,2.2310439437313248,920.073985146534,919.7021444892455,918.9584631746684,917.8429412028026
2023-11-15 09:00:00,893.2868676687146,0.0,0.5258621005791995,1.5775863017375984,3.155172603475197,893.2868676687146,892.7610055681355,891.709281366977,890.1316950652395
2023-11-15 10:00:00,926.6972363710793,0.0,0.6440469107435824,1.9321407322307473,3.8642814644614947,926.6972363710793,926.0531894603357,924.7650956388485,922.8329549066178
2023-11-15 11:00:00,993.5284959070359,0.0,0.718340988278634,2.155022964835902,4.310045929671804,993.5284959070359,992.8101549187572,991.3734729422,989.2184499773641
2023-11-15 12:00:00,945.876845045088,0.0,0.7436813145771084,2.231043943731325,4.46208788746265,945.876845045088,945.1331637305109,943.6458011013566,941.4147571576253
2023-11-15 13:00:00,958.4961958422344,0.0,0.718340988278634,2.155022964835902,4.310045929671804,958.4961958422344,957.7778548539558,956.3411728773985,954.1861499125627
2023-11-15 14:00:00,875.2025437085981,0.0,0.6440469107435826,1.9321407322307478,3.8642814644614956,875.2025437085981,874.5584967978546,873.2704029763673,871.3382622441367
2023-11-15 15:00:00,955.9588110717549,0.0,0.5258621005791995,1.5775863017375984,3.155172603475197,955.9588110717549,955.4329489711757,954.3812247700173,952.8036384682797
2023-11-15 16:00:00,883.9676558871815,0.0,0.37184065728855414,1.1155219718656624,2.2310439437313248,883.9676558871815,883.595815229893,882.8521339153159,881.7366119434502
2023-11-15 17:00:00,898.5252857608507,0.0,0.19247888769943475,0.5774366630983043,1.1548733261966087,898.5252857608507,898.3328068731513,897.9478490977524,897.3704124346541
2023-11-15 18:00:00,901.5458990309778,0.0,9.107469414825518e-17,2.7322408244476557e-16,5.464481648895311e-16,901.5458990309778,901.5458990309778,901.5458990309778,901.5458990309778
2023-11-15 19:00:00,792.7057457710832,0.0,0.0,0.0,0.0,792.7057457710832,792.7057457710832,792.7057457710832,792.7057457710832
2023-11-15 20:00:00,755.6651279257416,0.0,0.0,0.0,0.0,755.6651279257416,755.6651279257416,755.6651279257416,755.6651279257416
2023-11-15 21:00:00,796.6071394279504,0.0,0.0,0.0,0.0,796.6071394279504,796.6071394279504,796.6071394279504,796.6071394279504
2023-11-15 22:00:00,746.9184838026445,0.0,0.0,0.0,0.0,746.9184838026445,746.9184838026445,746.9184838026445,746.9184838026445
2023-11-15 23:00:00,723.6581339741488,0.0,0.0,0.0,0.0,723.6581339741488,723.6581339741488,723.6581339741488,723.6581339741488
2023-11-16 00:00:00,783.6967443067039,0.0,0.0,0.0,0.0,783.6967443067039,783.6967443067039,783.6967443067039,783.6967443067039
2023-11-16 01:00:00,767.2462866769544,0.0,0.0,0.0,0.0,767.2462866769544,767.2462866769544,767.2462866769544,767.2462866769544
2023-11-16 02:00:00,757.3790077728181,0.0,0.0,0.0,0.0,757.3790077728181,757.3790077728181,757.3790077728181,757.3790077728181
2023-11-16 03:00:00,819.8475101746677,0.0,0.0,0.0,0.0,819.8475101746677,819.8475101746677,819.8475101746677,819.8475101746677
2023-11-16 04:00:00,733.803321327831,0.0,0.0,0.0,0.0,733.803321327831,733.803321327831,733.803321327831,733.803321327831
2023-11-16 05:00:00,805.7464567332281,0.0,0.0,0.0,0.0,805.7464567332281,805.7464567332281,805.7464567332281,805.7464567332281
2023-11-16 06:00:00,859.8343062902574,0.0,0.0,0.0,0.0,859.8343062902574,859.8343062902574,859.8343062902574,859.8343062902574
2023-11-16 07:00:00,867.1957835560478,0.0,0.18461990441674103,0.5538597132502231,1.1077194265004462,867.1957835560478,867.011163651631,866.6419238427976,866.0880641295473
2023-11-16 08:00:00,896.1242985869774,0.0,0.35665826744629875,1.0699748023388964,2.139949604677793,896.1242985869774,895.7676403195311,895.0543237846384,893.9843489822996
2023-11-16 09:00:00,839.0609947279524,0.0,0.5043909589550464,1.5131728768651391,3.0263457537302783,839.0609947279524,838.5566037689974,837.5478218510873,836.0346489742221
2023-11-16 10:00:00,970.1080267507347,0.0,0.6177502401564785,1.8532507204694355,3.706501440938871,970.1080267507347,969.4902765105782,968.2547760302652,966.4015253097958
2023-11-16 11:00:00,926.4000825187798,0.0,0.6890108633717874,2.0670325901153626,4.134065180230725,926.4000825187798,925.711071655408,924.3330499286644,922.266017338549
2023-11-16 12:00:00,945.4662709149733,0.0,0.7133165348925976,2.139949604677793,4.279899209355586,945.4662709149733,944.7529543800807,943.3263213102955,941.1863717056177
2023-11-16 13:00:00,961.0229223922161,0.0,0.6890108633717874,2.0670325901153626,4.134065180230725,961.0229223922161,960.3339115288443,958.9558898021007,956.8888572119853
2023-11-16 14:00:00,946.1165482780259,0.0,0.6177502401564785,1.8532507204694355,3.706501440938871,946.1165482780259,945.4987980378694,944.2632975575565,942.4100468370871
2023-11-16 15:00:00,870.7618691259778,0.0,0.5043909589550464,1.5131728768651391,3.0263457537302783,870.7618691259778,870.2574781670228,869.2486962491126,867.7355233722475
2023-11-16 16:00:00,891.4935768405129,0.0,0.35665826744629875,1.0699748023388964,2.139949604677793,891.4935768405129,891.1369185730666,890.423602038174,889.3536272358351
2023-11-16 17:00:00,901.3967456876429,0.0,0.18461990441674125,0.5538597132502238,1.1077194265004475,901.3967456876429,901.2121257832262,900.8428859743927,900.2890262611425
2023-11-16 18:00:00,838.8819969116752,0.0,8.735608112351009e-17,2.620682433705303e-16,5.241364867410606e-16,838.8819969116752,838.8819969116752,838.8819969116752,838.8819969116752
2023-11-16 19:00:00,783.1678739115385,0.0,0.0,0.0,0.0,783.1678739115385,783.1678739115385,783.1678739115385,783.1678739115385
2023-11-16 20:00:00,867.409907026228,0.0,0.0,0.0,0.0,867.409907026228,867.409907026228,867.409907026228,867.409907026228
2023-11-16 21:00:00,781.9561318700755,0.0,0.0,0.0,0.0,781.9561318700755,781.9561318700755,781.9561318700755,781.9561318700755
2023-11-16 22:00:00,733.6127842372024,0.0,0.0,0.0,0.0,733.6127842372024,733.6127842372024,733.6127842372024,733.6127842372024
2023-11-16 23:00:00,765.0018430853598,0.0,0.0,0.0,0.0,765.0018430853598,765.0018430853598,765.0018430853598,765.0018430853598
2023-11-17 00:00:00,743.6130035022421,0.0,0.0,0.0,0.0,743.6130035022421,743.6130035022421,743.6130035022421,743.6130035022421
2023-11-17 01:00:00,715.7237394400743,0.0,0.0,0.0,0.0,715.7237394400743,715.7237394400743,715.7237394400743,715.7237394400743
2023-11-17 02:00:00,754.7363627508303,0.0,0.0,0.0,0.0,754.7363627508303,754.7363627508303,754.7363627508303,754.7363627508303
2023-11-17 03:00:00,745.3184933902844,0.0,0.0,0.0,0.0,745.3184933902844,745.3184933902844,745.3184933902844,745.3184933902844
2023-11-17 04:00:00,849.6675648350621,0.0,0.0,0.0,0.0,849.6675648350621,849.6675648350621,849.6675648350621,849.6675648350621
2023-11-17 05:00:00,808.9864298967171,0.0,0.0,0.0,0.0,808.9864298967171,808.9864298967171,808.9864298967171,808.9864298967171
2023-11-17 06:00:00,815.8677569759262,0.0,0.0,0.0,0.0,815.8677569759262,815.8677569759262,815.8677569759262,815.8677569759262
2023-11-17 07:00:00,831.3562402853613,0.0,0.17689794844403628,0.5306938453321088,1.0613876906642177,831.3562402853613,831.1793423369173,830.8255464400293,830.2948525946971
2023-11-17 08:00:00,849.8619126700601,0.0,0.34174059403929347,1.0252217821178804,2.050443564235761,849.8619126700601,849.5201720760208,848.8366908879422,847.8114691058244
2023-11-17 09:00:00,950.2980487489077,0.0,0.483294182903807,1.4498825487114209,2.8997650974228417,950.2980487489077,949.8147545660039,948.8481662001963,947.3982836514849
2023-11-17 10:00:00,987.3072157257034,0.0,0.5919120718848262,1.7757362156544787,3.5514724313089574,987.3072157257034,986.7153036538185,985.5314795100489,983.7557432943944
2023-11-17 11:00:00,949.3433971961217,0.0,0.6601921313478433,1.9805763940435297,3.9611527880870594,949.3433971961217,948.6832050647739,947.3628208020782,945.3822444080347
2023-11-17 12:00:00,937.4384911215365,0.0,0.6834811880785872,2.0504435642357617,4.100887128471523,937.4384911215365,936.7550099334579,935.3880475573008,933.3376039930649
2023-11-17 13:00:00,922.738791963191,0.0,0.6601921313478433,1.9805763940435297,3.9611527880870594,922.738791963191,922.0785998318432,920.7582155691475,918.777639175104
2023-11-17 14:00:00,920.7948438496414,0.0,0.5919120718848263,1.775736215654479,3.551472431308958,920.7948438496414,920.2029317777566,919.019107633987,917.2433714183325
2023-11-17 15:00:00,897.8148283421414,0.0,0.48329418290380705,1.449882548711421,2.899765097422842,897.8148283421414,897.3315341592375,896.3649457934299,894.9150632447186
2023-11-17 16:00:00,902.3606318155508,0.0,0.34174059403929347,1.0252217821178804,2.050443564235761,902.3606318155508,902.0188912215116,901.3354100334329,900.3101882513151
2023-11-17 17:00:00,879.8521343065511,0.0,0.1768979484440365,0.5306938453321095,1.061387690664219,879.8521343065511,879.675236358107,879.321440461219,878.7907466158869
2023-11-17 18:00:00,883.2285797243312,0.0,8.370230492578718e-17,2.511069147773616e-16,5.022138295547232e-16,883.2285797243312,883.2285797243312,883.2285797243312,883.2285797243312
2023-11-17 19:00:00,822.8701925188166,0.0,0.0,0.0,0.0,822.8701925188166,822.8701925188166,822.8701925188166,822.8701925188166
2023-11-17 20:00:00,790.8450668522596,0.0,0.0,0.0,0.0,790.8450668522596,790.8450668522596,790.8450668522596,790.8450668522596
2023-11-17 21:00:00,739.5900980698567,0.0,0.0,0.0,0.0,739.5900980698567,739.5900980698567,739.5900980698567,739.5900980698567
2023-11-17 22:00:00,694.449147739728,0.0,0.0,0.0,0.0,694.449147739728,694.449147739728,694.449147739728,694.449147739728
2023-11-17 23:00:00,725.2269723798055,0.0,0.0,0.0,0.0,725.2269723798055,725.2269723798055,725.2269723798055,725.2269723798055
2023-11-18 00:00:00,648.5401270828331,0.0,0.0,0.0,0.0,648.5401270828331,648.5401270828331,648.5401270828331,648.5401270828331
2023-11-18 01:00:00,653.695410673156,0.0,0.0,0.0,0.0,653.695410673156,653.695410673156,653.695410673156,653.695410673156
2023-11-18 02:00:00,662.9541079634446,0.0,0.0,0.0,0.0,662.9541079634446,662.9541079634446,662.9541079634446,662.9541079634446
2023-11-18 03:00:00,685.4059768307561,0.0,0.0,0.0,0.0,685.4059768307561,685.4059768307561,685.4059768307561,685.4059768307561
2023-11-18 04:00:00,716.9997926828527,0.0,0.0,0.0,0.0,716.9997926828527,716.9997926828527,716.9997926828527,716.9997926828527
2023-11-18 05:00:00,708.9308576980087,0.0,0.0,0.0,0.0,708.9308576980087,708.9308576980087,708.9308576980087,708.9308576980087
2023-11-18 06:00:00,739.0700039755694,0.0,0.0,0.0,0.0,739.0700039755694,739.0700039755694,739.0700039755694,739.0700039755694
2023-11-18 07:00:00,740.527867526019,0.0,0.1693153079635277,0.507945923890583,1.015891847781166,740.527867526019,740.3585522180555,740.0199216021284,739.5119756782378
2023-11-18 08:00:00,803.0228384510847,0.0,0.32709205749611703,0.9812761724883511,1.9625523449767022,803.0228384510847,802.6957463935886,802.0415622785963,801.0602861061079
2023-11-18 09:00:00,781.9516384808938,0.0,0.46257802385552893,1.387734071566587,2.775468143133174,781.9516384808938,781.4890604570384,780.5639044093273,779.1761703377607
2023-11-18 10:00:00,820.0515698855035,0.0,0.5665400623355152,1.6996201870065457,3.3992403740130914,820.0515698855035,819.4850298231679,818.3519496984969,816.6523295114904
2023-11-18 11:00:00,827.4772425498867,0.0,0.6318933318190567,1.8956799954571701,3.7913599909143403,827.4772425498867,826.8453492180677,825.5815625544295,823.6858825589724
2023-11-18 12:00:00,783.5554814878419,0.0,0.6541841149922343,1.9625523449767028,3.9251046899534057,783.5554814878419,782.9012973728496,781.5929291428652,779.6303767978885
2023-11-18 13:00:00,846.197810341848,0.0,0.6318933318190567,1.8956799954571701,3.7913599909143403,846.197810341848,845.565917010029,844.3021303463909,842.4064503509337
2023-11-18 14:00:00,825.446100357025,0.0,0.5665400623355153,1.6996201870065462,3.3992403740130923,825.446100357025,824.8795602946894,823.7464801700185,822.0468599830119
2023-11-18 15:00:00,800.7971731454647,0.0,0.46257802385552904,1.3877340715665871,2.7754681431331742,800.7971731454647,800.3345951216093,799.4094390738982,798.0217050023316
2023-11-18 16:00:00,784.3793425217303,0.0,0.32709205749611703,0.9812761724883511,1.9625523449767022,784.3793425217303,784.0522504642342,783.398066349242,782.4167901767536
2023-11-18 17:00:00,756.9623441651053,0.0,0.16931530796352787,0.5079459238905837,1.0158918477811674,756.9623441651053,756.7930288571417,756.4543982412147,755.9464523173241
2023-11-18 18:00:00,784.6164842338438,0.0,8.011444824782836e-17,2.403433447434851e-16,4.806866894869702e-16,784.6164842338438,784.6164842338438,784.6164842338438,784.6164842338438
2023-11-18 19:00:00,759.7428038406097,0.0,0.0,0.0,0.0,759.7428038406097,759.7428038406097,759.7428038406097,759.7428038406097
2023-11-18 20:00:00,616.9089209090279,0.0,0.0,0.0,0.0,616.9089209090279,616.9089209090279,616.9089209090279,616.9089209090279
2023-11-18 21:00:00,642.3297761634819,0.0,0.0,0.0,0.0,642.3297761634819,642.3297761634819,642.3297761634819,642.3297761634819
2023-11-18 22:00:00,648.8838547320709,0.0,0.0,0.0,0.0,648.8838547320709,648.8838547320709,648.8838547320709,648.8838547320709
2023-11-18 23:00:00,610.5073435347906,0.0,0.0,0.0,0.0,610.5073435347906,610.5073435347906,610.5073435347906,610.5073435347906
2023-11-19 00:00:00,590.2085791340531,0.0,0.0,0.0,0.0,590.2085791340531,590.2085791340531,590.2085791340531,590.2085791340531
2023-11-19 01:00:00,649.8323590616839,0.0,0.0,0.0,0.0,649.8323590616839,649.8323590616839,649.8323590616839,649.8323590616839
2023-11-19 02:00:00,632.6760959039157,0.0,0.0,0.0,0.0,632.6760959039157,632.6760959039157,632.6760959039157,632.6760959039157
2023-11-19 03:00:00,625.0160448443961,0.0,0.0,0.0,0.0,625.0160448443961,625.0160448443961,625.0160448443961,625.0160448443961
2023-11-19 04:00:00,640.9225543326261,0.0,0.0,0.0,0.0,640.9225543326261,640.9225543326261,640.9225543326261,640.9225543326261
2023-11-19 05:00:00,712.3420329514054,0.0,0.0,0.0,0.0,712.3420329514054,712.3420329514054,712.3420329514054,712.3420329514054
2023-11-19 06:00:00,700.0823578273859,0.0,0.0,0.0,0.0,700.0823578273859,700.0823578273859,700.0823578273859,700.0823578273859
2023-11-19 07:00:00,737.9216591530176,0.0,0.16187422987523703,0.4856226896257111,0.9712453792514222,737.9216591530176,737.7597849231423,737.4360364633918,736.9504137737662
2023-11-19 08:00:00,746.9697857629599,0.0,0.3127169984942898,0.9381509954828694,1.8763019909657388,746.9697857629599,746.6570687644656,746.031634767477,745.0934837719941
2023-11-19 09:00:00,722.3313810046434,0.0,0.44224862045523144,1.3267458613656944,2.653491722731389,722.3313810046434,721.8891323841882,721.0046351432777,719.677889281912
2023-11-19 10:00:00,747.0083840104793,0.0,0.5416417297825501,1.6249251893476504,3.249850378695301,747.0083840104793,746.4667422806967,745.3834588211316,743.758533631784
2023-11-19 11:00:00,799.7409055779157,0.0,0.6041228503304685,1.8123685509914056,3.624737101982811,799.7409055779157,799.1367827275852,797.9285370269242,796.1161684759329
2023-11-19 12:00:00,844.7260546821321,0.0,0.6254339969885797,1.8763019909657392,3.7526039819314785,844.7260546821321,844.1006206851436,842.8497526911664,840.9734507002007
2023-11-19 13:00:00,785.3057114098884,0.0,0.6041228503304685,1.8123685509914056,3.624737101982811,785.3057114098884,784.701588559558,783.493342858897,781.6809743079057
2023-11-19 14:00:00,810.017616861107,0.0,0.5416417297825502,1.6249251893476506,3.2498503786953012,810.017616861107,809.4759751313244,808.3926916717593,806.7677664824116
2023-11-19 15:00:00,772.7463133542849,0.0,0.4422486204552315,1.3267458613656946,2.6534917227313892,772.7463133542849,772.3040647338297,771.4195674929192,770.0928216315535
2023-11-19 16:00:00,789.6209579626493,0.0,0.3127169984942898,0.9381509954828694,1.8763019909657388,789.6209579626493,789.3082409641551,788.6828069671665,787.7446559716835
2023-11-19 17:00:00,729.5636942380665,0.0,0.1618742298752372,0.4856226896257116,0.9712453792514232,729.5636942380665,729.4018200081913,729.0780715484408,728.5924488588151
2023-11-19 18:00:00,766.1189239577598,0.0,7.659357424899994e-17,2.2978072274699987e-16,4.595614454939997e-16,766.1189239577598,766.1189239577598,766.1189239577598,766.1189239577598
2023-11-19 19:00:00,655.8982617780499,0.0,0.0,0.0,0.0,655.8982617780499,655.8982617780499,655.8982617780499,655.8982617780499
2023-11-19 20:00:00,731.6185705048429,0.0,0.0,0.0,0.0,731.6185705048429,731.6185705048429,731.6185705048429,731.6185705048429
2023-11-19 21:00:00,675.6318803948606,0.0,0.0,0.0,0.0,675.6318803948606,675.6318803948606,675.6318803948606,675.6318803948606
2023-11-19 22:00:00,654.5213121701505,0.0,0.0,0.0,0.0,654.5213121701505,654.5213121701505,654.5213121701505,654.5213121701505
2023-11-19 23:00:00,641.421676966884,0.0,0.0,0.0,0.0,641.421676966884,641.421676966884,641.421676966884,641.421676966884
2023-11-20 00:00:00,753.7253844643973,0.0,0.0,0.0,0.0,753.7253844643973,753.7253844643973,753.7253844643973,753.7253844643973
2023-11-20 01:00:00,777.788108652868,0.0,0.0,0.0,0.0,777.788108652868,777.788108652868,777.788108652868,777.788108652868
2023-11-20 02:00:00,833.0699767858321,0.0,0.0,0.0,0.0,833.0699767858321,833.0699767858321,833.0699767858321,833.0699767858321
